"","x3p_path","barrel","bullet","land","img_path","rescan","quality","quality_type","lighting","lighting_protocol","damaged","assess_rotation","extract_na","assess_percentile_na_proportion","assess_middle_na_proportion","assess_col_na","assess_bottomempty"
"443","LAPD//FAU 19/Bullet B/LAPD - 19 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"B",5,"LAPD-FAU019-BB-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.999836070098894,13.3321395791807,0.00427126264518546,0.0359756286816004,1.03910016068559,32.4049276914837
"444","LAPD//FAU 19/Bullet B/LAPD - 19 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"B",6,"LAPD-FAU019-BB-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.19937509507731,12.5175837015142,0.00332225913621262,0.0216723616916372,0.935356200527705,27.8650407384768
"445","LAPD//FAU 19/Bullet C/LAPD - 19 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"C",1,"LAPD-FAU019-BC-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.457394178542319,11.5130119428253,0.0190658499234303,0.0315669627717027,0.937072503419973,24.9906059402551
"446","LAPD//FAU 19/Bullet C/LAPD - 19 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"C",2,"LAPD-FAU019-BC-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.369533098882101,13.9949560973834,0.00842589046342397,0.0248951246468046,1.03641840087623,27.7353080677817
"447","LAPD//FAU 19/Bullet C/LAPD - 19 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"C",3,"LAPD-FAU019-BC-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.536782116636549,16.8111764941355,0.00369549150036955,0.0330813817410819,1.15323645970938,31.8447181147995
"448","LAPD//FAU 19/Bullet C/LAPD - 19 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"C",4,"LAPD-FAU019-BC-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.09643600924551,13.230056185711,0.00709484690067214,0.0240597133636183,1.11022151054177,29.2237700228609
"449","LAPD//FAU 19/Bullet C/LAPD - 19 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"C",5,"LAPD-FAU019-BC-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.153596509682846,11.0940378871965,0.00113722517058378,0.0233347801998087,0.994310484963424,28.8486723537982
"450","LAPD//FAU 19/Bullet C/LAPD - 19 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"C",6,"LAPD-FAU019-BC-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.24145589758068,10.5835045019406,0.0118037624492807,0.0345982645205957,0.812236286919831,25.226360171746
"451","LAPD//FAU 19/Bullet D/LAPD - 19 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"D",1,"LAPD-FAU019-BD-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.795320805289253,12.8502878827189,0.00412448443944507,0.0270600064189941,0.837801608579088,25.792824028576
"452","LAPD//FAU 19/Bullet D/LAPD - 19 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"D",2,"LAPD-FAU019-BD-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.58734171084484,18.010445935942,0.0476190476190476,0.0716785313259711,1.40725244072524,33.1372845747255
"453","LAPD//FAU 19/Bullet D/LAPD - 19 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"D",3,"LAPD-FAU019-BD-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.901755701722613,14.3529717085389,0.0226502311248074,0.0419880532061916,1.22968879096668,31.8619156804674
"454","LAPD//FAU 19/Bullet D/LAPD - 19 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"D",4,"LAPD-FAU019-BD-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.09140191431675,15.1394988185655,0.00846833578792342,0.0204384020268742,1.1884706501711,26.5621425816384
"455","LAPD//FAU 19/Bullet D/LAPD - 19 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"D",5,"LAPD-FAU019-BD-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.150161357791543,10.6946456764787,0.00553505535055351,0.0285949513954864,1.01951991558955,31.1793404815078
"456","LAPD//FAU 19/Bullet D/LAPD - 19 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",19,"D",6,"LAPD-FAU019-BD-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.36339000460313,15.5531004949625,0.0179817905918058,0.0428073387238034,1.09845402766477,33.7630484747207
"457","LAPD//FAU 20/Bullet A/LAPD - 20 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"A",1,"LAPD-FAU020-BA-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.155841196136419,12.8540689785093,0.00267993874425727,0.0149276345012916,0.860936216808103,24.3674169170668
"458","LAPD//FAU 20/Bullet A/LAPD - 20 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"A",2,"LAPD-FAU020-BA-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.594707107746693,10.7237903577533,0,0.0220419421206384,0.772884283246977,23.4675857691067
"459","LAPD//FAU 20/Bullet A/LAPD - 20 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"A",3,"LAPD-FAU020-BA-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.104746830459063,12.5477870367682,0.00715659869180455,0.0174810433678742,0.992849284928493,22.6268594601396
"460","LAPD//FAU 20/Bullet A/LAPD - 20 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"A",4,"LAPD-FAU020-BA-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.13101953162289,12.9595717706719,0.000763650248186331,0.0390765129298854,0.906113537117904,34.1211897108854
"461","LAPD//FAU 20/Bullet A/LAPD - 20 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"A",5,"LAPD-FAU020-BA-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.37368101467778,12.8255766783205,0.00147765053564832,0.0185233130781336,0.956969376979937,27.6148582600195
"462","LAPD//FAU 20/Bullet A/LAPD - 20 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"A",6,"LAPD-FAU020-BA-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.13255523706932,14.4474078719882,0.00111069974083673,0.0321197984280422,1.00979354155638,33.1535612619647
"463","LAPD//FAU 20/Bullet B/LAPD - 20 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"B",1,"LAPD-FAU020-BB-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.596327432471796,14.2932473429839,0.00334323922734027,0.0237983561386068,1.00796812749004,29.1860904378576
"464","LAPD//FAU 20/Bullet B/LAPD - 20 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"B",2,"LAPD-FAU020-BB-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.5359179965056,10.9254781558892,0.0015015015015015,0.0152692504141696,0.889455325999463,23.6944953485975
"465","LAPD//FAU 20/Bullet B/LAPD - 20 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"B",3,"LAPD-FAU020-BB-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.623188591953035,9.26337831270049,0,0.00893158423866724,0.826876836761956,21.6415706190167
"466","LAPD//FAU 20/Bullet B/LAPD - 20 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"B",4,"LAPD-FAU020-BB-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.465828257835255,10.2943622645993,0.00463857750289911,0.0198129801463649,0.859116022099447,24.6106133514795
"467","LAPD//FAU 20/Bullet B/LAPD - 20 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"B",5,"LAPD-FAU020-BB-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.00583092031079314,12.2312743108233,0.000776096235933256,0.0194589482551717,0.833564493758668,25.1099876217321
"468","LAPD//FAU 20/Bullet B/LAPD - 20 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",20,"B",6,"LAPD-FAU020-BB-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.524892756346342,14.5322429785515,0.00305693542223921,0.0345076344512885,0.965583173996176,33.4106055132392
"469","LAPD//FAU 20/Bullet C/LAPD - 20 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"C",1,"LAPD-FAU020-BC-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.11841491596429,12.284781691909,0.0062015503875969,0.0230745295428194,0.936547520088667,24.3421802829735
"470","LAPD//FAU 20/Bullet C/LAPD - 20 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"C",2,"LAPD-FAU020-BC-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.0399037344104113,12.6902414385567,0.00506427736657577,0.0202873791478735,0.889972144846797,24.9993873500029
"471","LAPD//FAU 20/Bullet C/LAPD - 20 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"C",3,"LAPD-FAU020-BC-L3.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.446050388223243,12.1222520330276,0.0462404503417772,0.0437756195777471,0.820874065554917,23.8992814490412
"472","LAPD//FAU 20/Bullet C/LAPD - 20 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"C",4,"LAPD-FAU020-BC-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.513021014329426,10.8410709740431,0.00988924050632911,0.0221992882614707,0.739327113372915,22.7624406808516
"473","LAPD//FAU 20/Bullet C/LAPD - 20 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"C",5,"LAPD-FAU020-BC-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.66851936234557,12.4578110061981,0.00530565167243368,0.0250608622473734,0.961538461538462,25.9704005671748
"474","LAPD//FAU 20/Bullet C/LAPD - 20 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"C",6,"LAPD-FAU020-BC-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.0925660392050182,13.5963647780659,0.00487256371814093,0.0280242502387975,0.987141709081168,29.7283822209723
"475","LAPD//FAU 20/Bullet D/LAPD - 20 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"D",1,"LAPD-FAU020-BD-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.34166644303652,13.7278625141303,0.00586166471277843,0.0162219818750066,0.895251396648045,22.9141750902428
"476","LAPD//FAU 20/Bullet D/LAPD - 20 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"D",2,"LAPD-FAU020-BD-L2.png",FALSE,"bad","hole","auto light left image + 20%",1,"#N/A",1.38101953087065,15.9802875609584,0.041635687732342,0.0506283939643165,1.39383470635132,32.4327603051682
"477","LAPD//FAU 20/Bullet D/LAPD - 20 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"D",3,"LAPD-FAU020-BD-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",3.04273831592992,12.7187030085029,0.00422751729438893,0.0276717488968941,0.955781378742104,28.2879919500486
"478","LAPD//FAU 20/Bullet D/LAPD - 20 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"D",4,"LAPD-FAU020-BD-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.557601688563721,12.6366398337957,0.00264450321118247,0.0261340728554509,0.819827120475419,27.7023911937908
"479","LAPD//FAU 20/Bullet D/LAPD - 20 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"D",5,"LAPD-FAU020-BD-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.27249275076269,13.8479541963413,0.0113554578168733,0.0222618636975747,0.98,23.7517106549365
"480","LAPD//FAU 20/Bullet D/LAPD - 20 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",20,"D",6,"LAPD-FAU020-BD-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.915043848919592,11.6654287629073,0.00152730049637266,0.00248147160757131,0.84061135371179,16.3603388441394
"481","LAPD//FAU 21/Bullet A/LAPD - 21 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"A",1,"LAPD-FAU021-BA-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.10848064299407,10.1930924354482,0.00994108983799705,0.0172247974016965,0.794946038431166,20.4506665205151
"482","LAPD//FAU 21/Bullet A/LAPD - 21 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"A",2,"LAPD-FAU021-BA-L2.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.164942151460023,9.97265034765806,0.0140619029423003,0.0212101291830831,0.86315214422289,22.2308376875699
"483","LAPD//FAU 21/Bullet A/LAPD - 21 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"A",3,"LAPD-FAU021-BA-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.34914881396755,12.0126652666634,0.00444609114486847,0.018933743800806,0.930879237288135,23.1620555610782
"484","LAPD//FAU 21/Bullet A/LAPD - 21 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"A",4,"LAPD-FAU021-BA-L4.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.0109290705321902,13.2885810512391,0.0321976787719955,0.0444688329673311,1.20182012847966,28.4556642615978
"485","LAPD//FAU 21/Bullet A/LAPD - 21 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"A",5,"LAPD-FAU021-BA-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.890108245928511,13.5459271199498,0.00778354336545589,0.0272687261441331,0.928476821192053,27.3633579978378
"486","LAPD//FAU 21/Bullet A/LAPD - 21 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"A",6,"LAPD-FAU021-BA-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.539714633618128,10.9905808782117,0.00667160859896219,0.00932745857279743,0.990728476821192,19.9751412868268
"487","LAPD//FAU 21/Bullet B/LAPD - 21 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"B",1,"LAPD-FAU021-BB-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.143197667808061,18.7580870203139,0.0798611111111111,0.0886272600145227,1.35235732009926,36.7680648637985
"488","LAPD//FAU 21/Bullet B/LAPD - 21 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"B",2,"LAPD-FAU021-BB-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.912326842077056,15.7891144164308,0.0240366272415109,0.0502545417590973,1.1442989634479,31.8532988402583
"489","LAPD//FAU 21/Bullet B/LAPD - 21 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"B",3,"LAPD-FAU021-BB-L3.png",FALSE,"bad","hole","auto light left image + 20%",1,"#N/A",1.0155174463478,20.4324026577616,0.156177678238149,0.123147695433053,1.57283884738527,28.657056327728
"490","LAPD//FAU 21/Bullet B/LAPD - 21 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"B",4,"LAPD-FAU021-BB-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.806455935821408,11.0625608343563,0.00708426547352722,0.016157149760064,0.782041033839595,23.1744223389617
"491","LAPD//FAU 21/Bullet B/LAPD - 21 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"B",5,"LAPD-FAU021-BB-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.639726748006351,13.5669829962368,0.00863039399624766,0.0231766265419834,1.07296137339056,27.02187142084
"492","LAPD//FAU 21/Bullet B/LAPD - 21 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"B",6,"LAPD-FAU021-BB-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.14809234593148,13.5465995757581,0.00934150076569679,0.0414268327376254,1.06350944429236,29.5089481750026
"493","LAPD//FAU 21/Bullet C/LAPD - 21 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"C",1,"LAPD-FAU021-BC-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.908595695652355,12.8534994740331,0.00684670977558007,0.00924693654069406,0.882272974442632,19.2629074516145
"494","LAPD//FAU 21/Bullet C/LAPD - 21 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"C",2,"LAPD-FAU021-BC-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.262364264467491,11.09805465908,0.00302343159486017,0.0218252334534645,0.868684139421778,25.2087689702632
"495","LAPD//FAU 21/Bullet C/LAPD - 21 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"C",3,"LAPD-FAU021-BC-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.408006405536837,12.2750191163914,0.0081306990881459,0.0427699100146698,0.967960901439044,27.8289804228511
"496","LAPD//FAU 21/Bullet C/LAPD - 21 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"C",4,"LAPD-FAU021-BC-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.23672034832004,10.7134566287306,0.00352059925093633,0.0207987332716982,0.805890227576975,24.5627671978236
"497","LAPD//FAU 21/Bullet C/LAPD - 21 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"C",5,"LAPD-FAU021-BC-L5.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.626965273678644,16.000177730383,0.043992606284658,0.0804014704060138,1.17732558139535,39.9051209083263
"498","LAPD//FAU 21/Bullet C/LAPD - 21 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"C",6,"LAPD-FAU021-BC-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.125856109372866,12.6226474841598,0.00706319702602231,0.0229889593181195,1.04039330321552,27.5327057793004
"499","LAPD//FAU 21/Bullet D/LAPD - 21 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"D",1,"LAPD-FAU021-BD-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.76804294261074,16.3829191802914,0.0615615615615616,0.078201019161152,1.15240139522404,36.0407960613955
"500","LAPD//FAU 21/Bullet D/LAPD - 21 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"D",2,"LAPD-FAU021-BD-L2.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",0.618675517935864,14.8071230036561,0.0346094946401225,0.0476919259653784,1.0648781823159,32.2888377072742
"501","LAPD//FAU 21/Bullet D/LAPD - 21 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"D",3,"LAPD-FAU021-BD-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.734729755330915,16.0184663521705,0.0258904634239755,0.0595216331342306,1.1863711001642,38.5667148737227
"502","LAPD//FAU 21/Bullet D/LAPD - 21 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"D",4,"LAPD-FAU021-BD-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.749986991153818,12.7997604584493,0.0162037037037037,0.037030732534513,0.831265508684863,27.4239769557147
"503","LAPD//FAU 21/Bullet D/LAPD - 21 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"D",5,"LAPD-FAU021-BD-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.1261512853269,13.03749187562,0.00444938820912125,0.0284502020466743,1.02598091198303,29.897718332022
"504","LAPD//FAU 21/Bullet D/LAPD - 21 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",21,"D",6,"LAPD-FAU021-BD-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.82945157073938,13.8151397060411,0.0192219679633867,0.0430867660096842,1.05399509135533,27.9897242079566
"505","LAPD//FAU 22/Bullet A/LAPD - 22 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"A",1,"LAPD-FAU022-BA-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.18641154204548,14.2364815337504,0.0172689235450742,0.0396122786911538,0.991027732463295,31.4737651737073
"506","LAPD//FAU 22/Bullet A/LAPD - 22 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"A",2,"LAPD-FAU022-BA-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.879476758751439,12.0340815355478,0.00993124522536287,0.0228376432951213,0.999180999180999,23.1420436699029
"507","LAPD//FAU 22/Bullet A/LAPD - 22 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"A",3,"LAPD-FAU022-BA-L3.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.632887989041749,11.9279023617177,0.0296438146304098,0.0291847478821948,0.945539135194308,22.3389678339623
"508","LAPD//FAU 22/Bullet A/LAPD - 22 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"A",4,"LAPD-FAU022-BA-L4.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",1.8665000525052,18.3690306488039,0.0704784130688448,0.0759960696496331,1.11095661846496,32.6137600483648
"509","LAPD//FAU 22/Bullet A/LAPD - 22 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"A",5,"LAPD-FAU022-BA-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.306351929531963,15.127584450663,0.0145143282471157,0.0458306868296462,1.05109100585418,33.900178803954
"510","LAPD//FAU 22/Bullet A/LAPD - 22 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"A",6,"LAPD-FAU022-BA-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.764754219044989,13.5738764468356,0.0111872146118721,0.0410897190700837,0.99537666576013,31.0295884352575
"511","LAPD//FAU 22/Bullet B/LAPD - 22 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"B",1,"LAPD-FAU022-BB-L1.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",2.55793178480289,12.120206612929,0.0229393468118196,0.0420046341551718,0.87294968028913,28.389031698241
"512","LAPD//FAU 22/Bullet B/LAPD - 22 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"B",2,"LAPD-FAU022-BB-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.777350130427849,12.8617080268662,0.00574198359433259,0.0166448669243757,0.896616040500933,23.5548283432557
"513","LAPD//FAU 22/Bullet B/LAPD - 22 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"B",3,"LAPD-FAU022-BB-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.554895086800485,13.1442705742439,0.012778603268945,0.030451317021103,0.988850544199628,28.9775306002817
"514","LAPD//FAU 22/Bullet B/LAPD - 22 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",22,"B",4,"LAPD-FAU022-BB-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.99113524706025,13.4397960036526,0.0141901931649331,0.0370723449103585,1.11922464152947,32.8520761726182
